Year,Company,Person,Project,Person Type,Project Url,Technology,Topic,Gender
2017,AerospaceResearch.net,Manfred Ehresmann,Multi Purpose Ground Station - 2017 - Google Summer of Code Archive,mentor,http://aerospaceresearch.net/?p=326,python,cubesats,male
2017,Mixxx DJ Software,Palakis,Multi-broadcasting for Mixxx - 2017 - Google Summer of Code Archive,student,https://www.mixxx.org/wiki/doku.php/multi-broadcasting,qt,audio,male
2017,Mixxx DJ Software,Daniel Scha¼rmann,Multi-broadcasting for Mixxx - 2017 - Google Summer of Code Archive,mentor,https://www.mixxx.org/wiki/doku.php/multi-broadcasting,qt,audio,female
2017,Institute for Artificial Intelligence,An T. Le,Multi-modal Cluttered Scene Analysis in Knowledge Intensive Scenarios - 2017 - Google Summer of Code Archive,student,https://gist.github.com/anindex/ee4b32e73973ab24d3d7a17ab6486b9d,lisp,artificial intelligence,male
2017,Institute for Artificial Intelligence,Jan-Hendrik,Multi-modal Cluttered Scene Analysis in Knowledge Intensive Scenarios - 2017 - Google Summer of Code Archive,mentor,https://gist.github.com/anindex/ee4b32e73973ab24d3d7a17ab6486b9d,lisp,artificial intelligence,male
2017,Institute for Artificial Intelligence,Ferenc Balint-Benczedi,Multi-modal Cluttered Scene Analysis in Knowledge Intensive Scenarios - 2017 - Google Summer of Code Archive,mentor,https://gist.github.com/anindex/ee4b32e73973ab24d3d7a17ab6486b9d,lisp,artificial intelligence,male
2017,Institute for Artificial Intelligence,Mykola Dolhyi,Multi-modal cluttered scene analysis in knowledge intensive scenarios - 2017 - Google Summer of Code Archive,student,https://gist.github.com/klokik/902f7065ab0f8599fea7156542160cac,lisp,artificial intelligence,male
2017,Institute for Artificial Intelligence,Jan-Hendrik,Multi-modal cluttered scene analysis in knowledge intensive scenarios - 2017 - Google Summer of Code Archive,mentor,https://gist.github.com/klokik/902f7065ab0f8599fea7156542160cac,lisp,artificial intelligence,male
2017,Institute for Artificial Intelligence,Ferenc Balint-Benczedi,Multi-modal cluttered scene analysis in knowledge intensive scenarios - 2017 - Google Summer of Code Archive,mentor,https://gist.github.com/klokik/902f7065ab0f8599fea7156542160cac,lisp,artificial intelligence,male
2017,Checkstyle,Andrew Kuchev,Multi-thread mode for Java files processing - 2017 - Google Summer of Code Archive,student,https://soon.github.io/projects/gsoc/2017/index.html, java,static code analysisâ€Ž,male
2017,Checkstyle,Vladislav Lisetskii,Multi-thread mode for Java files processing - 2017 - Google Summer of Code Archive,mentor,https://soon.github.io/projects/gsoc/2017/index.html, java,static code analysisâ€Ž,male
2017,Checkstyle,Illia Dubinin,Multi-thread mode for Java files processing - 2017 - Google Summer of Code Archive,mentor,https://soon.github.io/projects/gsoc/2017/index.html, java,static code analysisâ€Ž,male
2017,Red Hen Lab,Prannoy Mupparaju,Multilingual Corpus Pipeline - 2017 - Google Summer of Code Archive,student,https://github.com/RedHenLab/multilingualpipeline,high performance computing,natural language processing,male
2017,Red Hen Lab,Peter Uhrig,Multilingual Corpus Pipeline - 2017 - Google Summer of Code Archive,mentor,https://github.com/RedHenLab/multilingualpipeline,high performance computing,natural language processing,male
2017,Red Hen Lab,Mark Turner,Multilingual Corpus Pipeline - 2017 - Google Summer of Code Archive,mentor,https://github.com/RedHenLab/multilingualpipeline,high performance computing,natural language processing,male
2017,Red Hen Lab,Francis Steen,Multilingual Corpus Pipeline - 2017 - Google Summer of Code Archive,mentor,https://github.com/RedHenLab/multilingualpipeline,high performance computing,natural language processing,male
2017,Red Hen Lab,donghun lee,Multimodal television show segmentation - 2017 - Google Summer of Code Archive,student,https://github.com/dhfromkorea/digital-silo,high performance computing,natural language processing,male
2017,Red Hen Lab,Tim Groeling,Multimodal television show segmentation - 2017 - Google Summer of Code Archive,mentor,https://github.com/dhfromkorea/digital-silo,high performance computing,natural language processing,unknown
2017,Red Hen Lab,Francis Steen,Multimodal television show segmentation - 2017 - Google Summer of Code Archive,mentor,https://github.com/dhfromkorea/digital-silo,high performance computing,natural language processing,male
2017,Red Hen Lab,Kai Chan,Multimodal television show segmentation - 2017 - Google Summer of Code Archive,mentor,https://github.com/dhfromkorea/digital-silo,high performance computing,natural language processing,male
2017,The GNU Project,varadhya,Multiple qualities of video (GNU MediaGoblin) - 2017 - Google Summer of Code Archive,student,https://lists.mediagoblin.org/pipermail/devel/2017-August/001563.html,c,operating system,male
2017,The GNU Project,Boris Bobrov,Multiple qualities of video (GNU MediaGoblin) - 2017 - Google Summer of Code Archive,mentor,https://lists.mediagoblin.org/pipermail/devel/2017-August/001563.html,c,operating system,female
2017,The GNU Project,Christopher Webber,Multiple qualities of video (GNU MediaGoblin) - 2017 - Google Summer of Code Archive,mentor,https://lists.mediagoblin.org/pipermail/devel/2017-August/001563.html,c,operating system,male
2017,KDE,StefanT,Multiple-Instrument View Framework - 2017 - Google Summer of Code Archive,student,https://community.kde.org/GSoC/2017/StatusReports/StefanToncu,c++,desktop,male
2017,KDE,Sandro Andrade,Multiple-Instrument View Framework - 2017 - Google Summer of Code Archive,mentor,https://community.kde.org/GSoC/2017/StatusReports/StefanToncu,c++,desktop,female
2017,KDE,Helio Castro,Multiple-Instrument View Framework - 2017 - Google Summer of Code Archive,mentor,https://community.kde.org/GSoC/2017/StatusReports/StefanToncu,c++,desktop,male
2017,GNOME,Armin Krezović,Mutter Wayland without X11 - 2017 - Google Summer of Code Archive,student,https://armin-gnome.blogspot.ba/2017/08/the-gsoc-wrap-up.html,c,desktop,male
2017,GNOME,Carlos Garnacho,Mutter Wayland without X11 - 2017 - Google Summer of Code Archive,mentor,https://armin-gnome.blogspot.ba/2017/08/the-gsoc-wrap-up.html,c,desktop,male
2017,GNOME,Jonas Ådahl,Mutter Wayland without X11 - 2017 - Google Summer of Code Archive,mentor,https://armin-gnome.blogspot.ba/2017/08/the-gsoc-wrap-up.html,c,desktop,male
2017,Mobile Robot Programming Toolkit (MRPT),Borys Tymchenko,MVSim development - 2017 - Google Summer of Code Archive,student,https://github.com/MRPT/GSoC2017-discussions/issues/2,qt,robotics,male
2017,Mobile Robot Programming Toolkit (MRPT),Jose-Luis Blanco,MVSim development - 2017 - Google Summer of Code Archive,mentor,https://github.com/MRPT/GSoC2017-discussions/issues/2,qt,robotics,male
2017,Mobile Robot Programming Toolkit (MRPT),Francisco J. M. Alvarez,MVSim development - 2017 - Google Summer of Code Archive,mentor,https://github.com/MRPT/GSoC2017-discussions/issues/2,qt,robotics,male
2017,Mobile Robot Programming Toolkit (MRPT),Jose Luis Torres,MVSim development - 2017 - Google Summer of Code Archive,mentor,https://github.com/MRPT/GSoC2017-discussions/issues/2,qt,robotics,male
2017,Physical Web Project,Gerard Farr Gomez,My meteorological station - 2017 - Google Summer of Code Archive,student,https://github.com/gerard87/my-meteorological-station/blob/master/docs/GSOC17.md,beacon,internet of things,male
2017,Physical Web Project,Andres Ibanez,My meteorological station - 2017 - Google Summer of Code Archive,mentor,https://github.com/gerard87/my-meteorological-station/blob/master/docs/GSOC17.md,beacon,internet of things,male
2017,Physical Web Project,Julio Bondia,My meteorological station - 2017 - Google Summer of Code Archive,mentor,https://github.com/gerard87/my-meteorological-station/blob/master/docs/GSOC17.md,beacon,internet of things,male
2017,Physical Web Project,Ismael Arroyo,My meteorological station - 2017 - Google Summer of Code Archive,mentor,https://github.com/gerard87/my-meteorological-station/blob/master/docs/GSOC17.md,beacon,internet of things,male
2017,Python Software Foundation,qrqiuren,MyHDL: Fixed-point Compiler - 2017 - Google Summer of Code Archive,student,http://discourse.myhdl.org/t/gsoc-1-work-product-summary/218,python,hardware,male
2017,Python Software Foundation,Henry Gomersall,MyHDL: Fixed-point Compiler - 2017 - Google Summer of Code Archive,mentor,http://discourse.myhdl.org/t/gsoc-1-work-product-summary/218,python,hardware,female
2017,Python Software Foundation,cfelton,MyHDL: Fixed-point Compiler - 2017 - Google Summer of Code Archive,mentor,http://discourse.myhdl.org/t/gsoc-1-work-product-summary/218,python,hardware,male
2017,OSGeo,Simone Battaglia,NASA WebWorldWind - MarkerCluster Plugin - 2017 - Google Summer of Code Archive,student,https://simonebt92.github.io/NASA-WWW-MarkerCluster/,c++,gis,female
2017,OSGeo,Patrick Hogan,NASA WebWorldWind - MarkerCluster Plugin - 2017 - Google Summer of Code Archive,mentor,https://simonebt92.github.io/NASA-WWW-MarkerCluster/,c++,gis,male
2017,OSGeo,GabrielePrestifilippo,NASA WebWorldWind - MarkerCluster Plugin - 2017 - Google Summer of Code Archive,mentor,https://simonebt92.github.io/NASA-WWW-MarkerCluster/,c++,gis,male
2017,WSO2,Hasitha Jayasundara,Native inbound and connector for IBM MQ 8.0 - 2017 - Google Summer of Code Archive,student,https://gist.github.com/hasithajayasundara/c73bc15a522f2e0059aa1f6254c964c1,soa,cloud,male
2017,WSO2,Malaka Silva,Native inbound and connector for IBM MQ 8.0 - 2017 - Google Summer of Code Archive,mentor,https://gist.github.com/hasithajayasundara/c73bc15a522f2e0059aa1f6254c964c1,soa,cloud,female
2017,WSO2,djkevincr,Native inbound and connector for IBM MQ 8.0 - 2017 - Google Summer of Code Archive,mentor,https://gist.github.com/hasithajayasundara/c73bc15a522f2e0059aa1f6254c964c1,soa,cloud,female
2017,The Julia Language,Harmen Stoppels,Native Julia implementations of iterative solvers for numerical linear algebra - 2017 - Google Summer of Code Archive,student,http://stoppels.blog/posts/gsoc-2017-summary,julia,graphics,male
2017,The Julia Language,Andreas Noack,Native Julia implementations of iterative solvers for numerical linear algebra - 2017 - Google Summer of Code Archive,mentor,http://stoppels.blog/posts/gsoc-2017-summary,julia,graphics,male
2017,The Julia Language,Yingbo Ma,Native Julia Solvers for Ordinary Differential Equations Boundary Value Problem: A GSoC proposal - 2017 - Google Summer of Code Archive,student,https://gist.github.com/YingboMa/65dbe1a43564ab367408588467ccb671,julia,graphics,male
2017,The Julia Language,Problematic Developer,Native Julia Solvers for Ordinary Differential Equations Boundary Value Problem: A GSoC proposal - 2017 - Google Summer of Code Archive,mentor,https://gist.github.com/YingboMa/65dbe1a43564ab367408588467ccb671,julia,graphics,unknown
2017,The Julia Language,Chris Rackauckas,Native Julia Solvers for Ordinary Differential Equations Boundary Value Problem: A GSoC proposal - 2017 - Google Summer of Code Archive,mentor,https://gist.github.com/YingboMa/65dbe1a43564ab367408588467ccb671,julia,graphics,unknown
2017,The Julia Language,Christoph Ortner,Native Julia Solvers for Ordinary Differential Equations Boundary Value Problem: A GSoC proposal - 2017 - Google Summer of Code Archive,mentor,https://gist.github.com/YingboMa/65dbe1a43564ab367408588467ccb671,julia,graphics,male
2017,R project for statistical computing,Wazeer Zulfikar,Native R API for Tensorflow - 2017 - Google Summer of Code Archive,student,https://github.com/wazeerzulfikar/rtensorflow/tree/gsoc,r-project,data science,male
2017,R project for statistical computing,Krishna Sankar,Native R API for Tensorflow - 2017 - Google Summer of Code Archive,mentor,https://github.com/wazeerzulfikar/rtensorflow/tree/gsoc,r-project,data science,male
2017,R project for statistical computing,Tomasz Melcer,Native R API for Tensorflow - 2017 - Google Summer of Code Archive,mentor,https://github.com/wazeerzulfikar/rtensorflow/tree/gsoc,r-project,data science,male
2017,GNOME,Ernestas Kulik,Nautilus I/O Operation Management Rework - 2017 - Google Summer of Code Archive,student,https://drive.google.com/open?id=0BwtF_9PyC18ReGQtZHcxd19FTHc,c,desktop,male
2017,GNOME,Carlos Soriano Sanchez,Nautilus I/O Operation Management Rework - 2017 - Google Summer of Code Archive,mentor,https://drive.google.com/open?id=0BwtF_9PyC18ReGQtZHcxd19FTHc,c,desktop,male
2017,GNOME,Alexandru Pandelea,Nautilus: Improve Search - 2017 - Google Summer of Code Archive,student,https://docs.google.com/document/d/1LwRH4K2vRr4FDf5BzuLWOm1bRiDimCdvf944fnpMfOU/edit?usp=sharing,c,desktop,male
2017,GNOME,Carlos Soriano Sanchez,Nautilus: Improve Search - 2017 - Google Summer of Code Archive,mentor,https://docs.google.com/document/d/1LwRH4K2vRr4FDf5BzuLWOm1bRiDimCdvf944fnpMfOU/edit?usp=sharing,c,desktop,male
2017,GNOME,Carlos Garnacho,Nautilus: Improve Search - 2017 - Google Summer of Code Archive,mentor,https://docs.google.com/document/d/1LwRH4K2vRr4FDf5BzuLWOm1bRiDimCdvf944fnpMfOU/edit?usp=sharing,c,desktop,male
2017,Freifunk,GeekPlux,netjsongraph.js: visualization of netjson data - 2017 - Google Summer of Code Archive,student,https://blog.freifunk.net/2017/08/26/netjsongraph-js-google-summer-code-gsoc-2017-summary/,lede/openwrt,wireless,male
2017,Freifunk,Capoano Federico,netjsongraph.js: visualization of netjson data - 2017 - Google Summer of Code Archive,mentor,https://blog.freifunk.net/2017/08/26/netjsongraph-js-google-summer-code-gsoc-2017-summary/,lede/openwrt,wireless,female
2017,Freifunk,Ál,netjsongraph.js: visualization of netjson data - 2017 - Google Summer of Code Archive,mentor,https://blog.freifunk.net/2017/08/26/netjsongraph-js-google-summer-code-gsoc-2017-summary/,lede/openwrt,wireless,male
2017,Computational Biology @ University of Nebraska-Lincoln,Renato Fabbri,Network Visualization Layouts - 2017 - Google Summer of Code Archive,student,https://github.com/ttm/ccNetViz/wiki/GSoC-2017-final-evaluation,javascript,computational biology,male
2017,Computational Biology @ University of Nebraska-Lincoln,AleÅ Saska,Network Visualization Layouts - 2017 - Google Summer of Code Archive,mentor,https://github.com/ttm/ccNetViz/wiki/GSoC-2017-final-evaluation,javascript,computational biology,male
2017,Computational Biology @ University of Nebraska-Lincoln,Tomas Helikar,Network Visualization Layouts - 2017 - Google Summer of Code Archive,mentor,https://github.com/ttm/ccNetViz/wiki/GSoC-2017-final-evaluation,javascript,computational biology,female
2017,mlpack,KARTIK NIGHANIA,Neural Evolution Algorithms on NES games - 2017 - Google Summer of Code Archive,student,https://github.com/kartik-nighania/Google_Summer_of_Code_2017,c++,machine learning,male
2017,mlpack,Marcus Edel,Neural Evolution Algorithms on NES games - 2017 - Google Summer of Code Archive,mentor,https://github.com/kartik-nighania/Google_Summer_of_Code_2017,c++,machine learning,male
2017,Red Hen Lab,ahaldar,Neural Network Models to Study Framing and Echo Chambers in News - 2017 - Google Summer of Code Archive,student,https://ahaldar.github.io/blog/summer-2017-5/,high performance computing,natural language processing,male
2017,Red Hen Lab,Shruti,Neural Network Models to Study Framing and Echo Chambers in News - 2017 - Google Summer of Code Archive,mentor,https://ahaldar.github.io/blog/summer-2017-5/,high performance computing,natural language processing,female
2017,Red Hen Lab,Francis Steen,Neural Network Models to Study Framing and Echo Chambers in News - 2017 - Google Summer of Code Archive,mentor,https://ahaldar.github.io/blog/summer-2017-5/,high performance computing,natural language processing,female
2017,GNU Octave,Enrico Bertino,Neural Networks package: Convolutional Neural Networks - 2017 - Google Summer of Code Archive,student,https://gsocnnet.blogspot.com/2017/08/summary-of-work-done-during-gsoc.html,c++,mathematics,male
2017,GNU Octave,Ankit,Neural Networks package: Convolutional Neural Networks - 2017 - Google Summer of Code Archive,mentor,https://gsocnnet.blogspot.com/2017/08/summary-of-work-done-during-gsoc.html,c++,mathematics,male
2017,GNU Octave,Francesco Faccio,Neural Networks package: Convolutional Neural Networks - 2017 - Google Summer of Code Archive,mentor,https://gsocnnet.blogspot.com/2017/08/summary-of-work-done-during-gsoc.html,c++,mathematics,male
2017,mlpack,Sumedh Ghaisas,Neural Turing Machines - 2017 - Google Summer of Code Archive,student,https://gist.github.com/sumedhghaisas/a214fedab1123863b7f337bb60c1c8fa,c++,machine learning,male
2017,mlpack,Ryan Curtin,Neural Turing Machines - 2017 - Google Summer of Code Archive,mentor,https://gist.github.com/sumedhghaisas/a214fedab1123863b7f337bb60c1c8fa,c++,machine learning,male
2017,mlpack,Marcus Edel,Neural Turing Machines - 2017 - Google Summer of Code Archive,mentor,https://gist.github.com/sumedhghaisas/a214fedab1123863b7f337bb60c1c8fa,c++,machine learning,male
2017,CERN-HSF,Dmitry Sorokin,New error control methods for integration of trajectories - 2017 - Google Summer of Code Archive,student,https://dmitrysorokin.github.io/GSoC2017/,python,particle physics,male
2017,CERN-HSF,Gabriele Cosmo,New error control methods for integration of trajectories - 2017 - Google Summer of Code Archive,mentor,https://dmitrysorokin.github.io/GSoC2017/,python,particle physics,male
2017,CERN-HSF,John Apostolakis,New error control methods for integration of trajectories - 2017 - Google Summer of Code Archive,mentor,https://dmitrysorokin.github.io/GSoC2017/,python,particle physics,male
2017,The Julia Language,Zhang Shiwei,New Features for Flux.jl - 2017 - Google Summer of Code Archive,student,http://blog.ylxdzsw.com/2017-08-29-gsoc-2017-report.html,julia,graphics,male
2017,The Julia Language,one-more-minute,New Features for Flux.jl - 2017 - Google Summer of Code Archive,mentor,http://blog.ylxdzsw.com/2017-08-29-gsoc-2017-report.html,julia,graphics,unknown
2017,The Julia Language,Ranjan Anantharaman,New Features for Flux.jl - 2017 - Google Summer of Code Archive,mentor,http://blog.ylxdzsw.com/2017-08-29-gsoc-2017-report.html,julia,graphics,female
2017,Mobile Robot Programming Toolkit (MRPT),LisGein,New GUI app to visualize and edit robot-made maps - 2017 - Google Summer of Code Archive,student,https://gist.github.com/LisGein/1ad3951ecc8a67d4915a59ae042b9f45,qt,robotics,male
2017,Mobile Robot Programming Toolkit (MRPT),Jose-Luis Blanco,New GUI app to visualize and edit robot-made maps - 2017 - Google Summer of Code Archive,mentor,https://gist.github.com/LisGein/1ad3951ecc8a67d4915a59ae042b9f45,qt,robotics,female
2017,Mobile Robot Programming Toolkit (MRPT),Hunter Laux,New GUI app to visualize and edit robot-made maps - 2017 - Google Summer of Code Archive,mentor,https://gist.github.com/LisGein/1ad3951ecc8a67d4915a59ae042b9f45,qt,robotics,male
2017,Python Software Foundation,slietzau,New module for the creation of spectra for TARDIS - 2017 - Google Summer of Code Archive,student,https://tardisdevloggsoc2017.wordpress.com/2017/08/28/final-evaluation-recap-summary/,python,hardware,male
2017,Python Software Foundation,wkerzendorf,New module for the creation of spectra for TARDIS - 2017 - Google Summer of Code Archive,mentor,https://tardisdevloggsoc2017.wordpress.com/2017/08/28/final-evaluation-recap-summary/,python,hardware,female
2017,Python Software Foundation,Talytha Barbosa,New module for the creation of spectra for TARDIS - 2017 - Google Summer of Code Archive,mentor,https://tardisdevloggsoc2017.wordpress.com/2017/08/28/final-evaluation-recap-summary/,python,hardware,female
2017,Python Software Foundation,Ulrich Na¶bauer,New module for the creation of spectra for TARDIS - 2017 - Google Summer of Code Archive,mentor,https://tardisdevloggsoc2017.wordpress.com/2017/08/28/final-evaluation-recap-summary/,python,hardware,female
2017,CERN-HSF,Rishi Shah,Next generation of CMS data replication system - 2017 - Google Summer of Code Archive,student,https://docs.google.com/document/d/1QkyN-NsQcOPOrnyOJqn1ehXkJCM756KkKv3Dj0ltDls/edit?usp=sharing,python,particle physics,male
2017,CERN-HSF,Daniele Bonacorsi,Next generation of CMS data replication system - 2017 - Google Summer of Code Archive,mentor,https://docs.google.com/document/d/1QkyN-NsQcOPOrnyOJqn1ehXkJCM756KkKv3Dj0ltDls/edit?usp=sharing,python,particle physics,male
2017,CERN-HSF,Valentin Kuznetsov,Next generation of CMS data replication system - 2017 - Google Summer of Code Archive,mentor,https://docs.google.com/document/d/1QkyN-NsQcOPOrnyOJqn1ehXkJCM756KkKv3Dj0ltDls/edit?usp=sharing,python,particle physics,male
2017,R project for statistical computing,Coin Lewis-Beck,NIMBLE Ecology Package - 2017 - Google Summer of Code Archive,student,https://github.com/clewisbe/nimbleEco,r-project,data science,male
2017,R project for statistical computing,Daniel Turek,NIMBLE Ecology Package - 2017 - Google Summer of Code Archive,mentor,https://github.com/clewisbe/nimbleEco,r-project,data science,female
2017,R project for statistical computing,Perry de Valpine,NIMBLE Ecology Package - 2017 - Google Summer of Code Archive,mentor,https://github.com/clewisbe/nimbleEco,r-project,data science,male
2017,Nmap Security Scanner,Vinamra Bhatia,NMAP Scripting Engine - 2017 - Google Summer of Code Archive,student,https://docs.google.com/document/d/1ShbRCvbYjqUweKJHKC6pRcgmkQJcLTJaZfxtfQpRYkQ/edit?usp=sharing,c/c++,security,male
2017,Nmap Security Scanner,Paulino Calderon,NMAP Scripting Engine - 2017 - Google Summer of Code Archive,mentor,https://docs.google.com/document/d/1ShbRCvbYjqUweKJHKC6pRcgmkQJcLTJaZfxtfQpRYkQ/edit?usp=sharing,c/c++,security,male
2017,Nmap Security Scanner,Wong Wai Tuck,Nmap Scripting Engine—Script Developer (Vulnerability and exploitation specialist) - 2017 - Google Summer of Code Archive,student,https://gist.github.com/wongwaituck/9dc2ba2cf0e265df88fb2f39feedba87,c/c++,security,male
2017,Nmap Security Scanner,George Chatzisofroniou,Nmap Scripting Engine—Script Developer (Vulnerability and exploitation specialist) - 2017 - Google Summer of Code Archive,mentor,https://gist.github.com/wongwaituck/9dc2ba2cf0e265df88fb2f39feedba87,c/c++,security,male
2017,Nmap Security Scanner,Evangelos Deirmentzoglou,Nmap SSH Support & Ncrack Module Development - 2017 - Google Summer of Code Archive,student,https://gist.github.com/edeirme/0f59b190580eb8d2724c7478c0a3d874,c/c++,security,male
2017,Nmap Security Scanner,ithilgore,Nmap SSH Support & Ncrack Module Development - 2017 - Google Summer of Code Archive,mentor,https://gist.github.com/edeirme/0f59b190580eb8d2724c7478c0a3d874,c/c++,security,male
2017,Sustainable Computing Research Group ( SCoRe ),Rajika Abeyrathne,NodeCloud - unified API for cloud providers - 2017 - Google Summer of Code Archive,student,https://github.com/scorelab/GSoC/blob/master/GSoC-2017/Rajika_AbeyrathneNode_Cloud_Unified_API_For_Cloud_Providers.md,python,iot,female
2017,Sustainable Computing Research Group ( SCoRe ),Rumesh Hapuarachchi,NodeCloud - unified API for cloud providers - 2017 - Google Summer of Code Archive,mentor,https://github.com/scorelab/GSoC/blob/master/GSoC-2017/Rajika_AbeyrathneNode_Cloud_Unified_API_For_Cloud_Providers.md,python,iot,female
2017,Sustainable Computing Research Group ( SCoRe ),Tharindu Ranathunga,NodeCloud - unified API for cloud providers - 2017 - Google Summer of Code Archive,mentor,https://github.com/scorelab/GSoC/blob/master/GSoC-2017/Rajika_AbeyrathneNode_Cloud_Unified_API_For_Cloud_Providers.md,python,iot,male
2017,WSO2,Gobinath Loganathan,Non-Occurrence of Events for Siddhi Patterns - 2017 - Google Summer of Code Archive,student,https://medium.com/@lgobinath/gsoc-siddhi-pattern-to-detect-absence-of-events-8b267bd173fe,soa,cloud,male
2017,WSO2,Mohanadarshan,Non-Occurrence of Events for Siddhi Patterns - 2017 - Google Summer of Code Archive,mentor,https://medium.com/@lgobinath/gsoc-siddhi-pattern-to-detect-absence-of-events-8b267bd173fe,soa,cloud,male
2017,WSO2,Grainier Perera,Non-Occurrence of Events for Siddhi Patterns - 2017 - Google Summer of Code Archive,mentor,https://medium.com/@lgobinath/gsoc-siddhi-pattern-to-detect-absence-of-events-8b267bd173fe,soa,cloud,female
2017,WSO2,Suhothayan,Non-Occurrence of Events for Siddhi Patterns - 2017 - Google Summer of Code Archive,mentor,https://medium.com/@lgobinath/gsoc-siddhi-pattern-to-detect-absence-of-events-8b267bd173fe,soa,cloud,unknown
2017,R project for statistical computing,Lorenz Walthert,Noninvasive source code formatting - 2017 - Google Summer of Code Archive,student,https://lorenzwalthert.github.io/gsoc2017/,r-project,data science,female
2017,R project for statistical computing,Yihui Xie,Noninvasive source code formatting - 2017 - Google Summer of Code Archive,mentor,https://lorenzwalthert.github.io/gsoc2017/,r-project,data science,male
2017,R project for statistical computing,Kirill Ma¼ller,Noninvasive source code formatting - 2017 - Google Summer of Code Archive,mentor,https://lorenzwalthert.github.io/gsoc2017/,r-project,data science,unknown
2017,Blender Foundation,Rohan Rathi,Normals Editing Tools - 2017 - Google Summer of Code Archive,student,https://wiki.blender.org/index.php/User:RohanRathi/GSoC_2017/Final_Report,opengl,3d,male
2017,Blender Foundation,Howard Trickey,Normals Editing Tools - 2017 - Google Summer of Code Archive,mentor,https://wiki.blender.org/index.php/User:RohanRathi/GSoC_2017/Final_Report,opengl,3d,male
2017,Blender Foundation,Bastien Montagne,Normals Editing Tools - 2017 - Google Summer of Code Archive,mentor,https://wiki.blender.org/index.php/User:RohanRathi/GSoC_2017/Final_Report,opengl,3d,male
2017,National Resource for Network Biology (NRNB),Melvin Mathew,Notification system for GraphSpace - 2017 - Google Summer of Code Archive,student,https://gist.github.com/melvin15may/2ae50b6904844a8fa390030321394a3f,java,network biology,male
2017,National Resource for Network Biology (NRNB),Mitch Wagner,Notification system for GraphSpace - 2017 - Google Summer of Code Archive,mentor,https://gist.github.com/melvin15may/2ae50b6904844a8fa390030321394a3f,java,network biology,male
2017,National Resource for Network Biology (NRNB),Aditya Bharadwaj,Notification system for GraphSpace - 2017 - Google Summer of Code Archive,mentor,https://gist.github.com/melvin15may/2ae50b6904844a8fa390030321394a3f,java,network biology,male
2017,National Resource for Network Biology (NRNB),T. M. Murali,Notification system for GraphSpace - 2017 - Google Summer of Code Archive,mentor,https://gist.github.com/melvin15may/2ae50b6904844a8fa390030321394a3f,java,network biology,male
2017,The ns-3 Network Simulator Project,Abhijith Anilkumar,ns-3 App Store - 2017 - Google Summer of Code Archive,student,https://gitpitch.com/abhijithanilkumar/ns-3-AppStore,c++,networking,unknown
2017,The ns-3 Network Simulator Project,Tom Henderson,ns-3 App Store - 2017 - Google Summer of Code Archive,mentor,https://gitpitch.com/abhijithanilkumar/ns-3-AppStore,c++,networking,male
2017,ReactOS,Trevor Thompson,NTFS Driver Improvements for ReactOS - 2017 - Google Summer of Code Archive,student,https://reactos.org/blogs/gsoc-ntfs-2017-work-summary,c,operating systems,male
2017,ReactOS,Heis Spiter,NTFS Driver Improvements for ReactOS - 2017 - Google Summer of Code Archive,mentor,https://reactos.org/blogs/gsoc-ntfs-2017-work-summary,c,operating systems,male
2017,Apache Software Foundation,Omkar Reddy Gojala,NUTCH-2369 Create a new GraphGenerator Tool for writing Nutch Records as a Full Web Graph. - 2017 - Google Summer of Code Archive,student,https://wiki.apache.org/nutch/GoogleSummerOfCode/GraphGeneratorTool/WeeklyReports,java,cloud,female
2017,Apache Software Foundation,Lewis McGibbney,NUTCH-2369 Create a new GraphGenerator Tool for writing Nutch Records as a Full Web Graph. - 2017 - Google Summer of Code Archive,mentor,https://wiki.apache.org/nutch/GoogleSummerOfCode/GraphGeneratorTool/WeeklyReports,java,cloud,male
2017,FreeBSD,Shunsuke Mie,NVMe controller emulator for bhyve - 2017 - Google Summer of Code Archive,student,https://wiki.freebsd.org/SummerOfCode2017/NVMeControllerEmulatorForBhyve,c/c++,virtualization,male
2017,FreeBSD,Edward Napierala,NVMe controller emulator for bhyve - 2017 - Google Summer of Code Archive,mentor,https://wiki.freebsd.org/SummerOfCode2017/NVMeControllerEmulatorForBhyve,c/c++,virtualization,male
2017,WSO2,Abilashini Thiyagarajah,OAuth 2.0 Dynamic Client Registration Management Protocol support for WSO2 Identity Server - 2017 - Google Summer of Code Archive,student,https://medium.com/@abilashini/oauth-2-0-dcrm-protocol-support-for-wso2-identity-server-gsoc-2017-96b89fbfc74b,soa,cloud,male
2017,WSO2,Ishara Karunarathna,OAuth 2.0 Dynamic Client Registration Management Protocol support for WSO2 Identity Server - 2017 - Google Summer of Code Archive,mentor,https://medium.com/@abilashini/oauth-2-0-dcrm-protocol-support-for-wso2-identity-server-gsoc-2017-96b89fbfc74b,soa,cloud,female
2017,WSO2,Maduranga Siriwardena,OAuth 2.0 Dynamic Client Registration Management Protocol support for WSO2 Identity Server - 2017 - Google Summer of Code Archive,mentor,https://medium.com/@abilashini/oauth-2-0-dcrm-protocol-support-for-wso2-identity-server-gsoc-2017-96b89fbfc74b,soa,cloud,female
